t	1e9*scaling*thickness	stress_comp*1e-6	stress_comp*scaling*thickness	0.5*stress_tensile*1e-6	stress_tensile*scaling*thickness	area	coverage	stress-thickness	stress
217.411621	388.999907	-69.241529	-26.934948	1.280401	0.996152	640616.364639	1.000963	-25.938797	-11.255584
220.548721	395.274083	-69.241529	-27.369382	1.277985	1.010308	640616.364639	1.000963	-26.359073	-11.256399
223.685822	401.548259	-69.241529	-27.803815	1.275658	1.024477	640616.364639	1.000963	-26.779339	-11.257185
226.822922	407.822435	-69.241529	-28.238249	1.273417	1.038656	640616.364639	1.000963	-27.199593	-11.257941
229.960022	414.096610	-69.241529	-28.672682	1.271257	1.052847	640616.364639	1.000963	-27.619836	-11.258670
233.097122	420.370786	-69.241529	-29.107116	1.269175	1.067048	640616.364639	1.000963	-28.040068	-11.259373
236.234222	426.644962	-69.241529	-29.541549	1.267165	1.081259	640616.364639	1.000963	-28.460290	-11.260052
239.371323	432.919138	-69.241529	-29.975983	1.265226	1.095482	640616.364639	1.000963	-28.880501	-11.260706
242.508423	439.193314	-69.241529	-30.410416	1.263354	1.109714	640616.364639	1.000963	-29.300703	-11.261338
245.645523	445.467490	-69.241529	-30.844850	1.261546	1.123955	640616.364639	1.000963	-29.720895	-11.261949
248.782623	451.741665	-69.241529	-31.279283	1.259798	1.138207	640616.364639	1.000963	-30.141077	-11.262539
251.919724	458.015841	-69.241529	-31.713717	1.258108	1.152467	640616.364639	1.000963	-30.561250	-11.263109
255.056824	464.290017	-69.241529	-32.148150	1.256474	1.166737	640616.364639	1.000963	-30.981414	-11.263661
258.193909	470.564193	-69.241529	-32.582584	1.254893	1.181015	640616.364639	1.000963	-31.401569	-11.264195
261.330994	476.838369	-69.241529	-33.017018	1.253362	1.195302	640616.364639	1.000963	-31.821715	-11.264712
264.468079	483.112544	-69.241529	-33.451451	1.251880	1.209598	640616.364639	1.000963	-32.241853	-11.265212
267.605164	489.386720	-69.241529	-33.885885	1.250444	1.223902	640616.364639	1.000963	-32.661983	-11.265697
270.742249	495.660896	-69.241529	-34.320318	1.249053	1.238213	640616.364639	1.000963	-33.082105	-11.266166
273.879333	501.935072	-69.241529	-34.754752	1.247704	1.252533	640616.364639	1.000963	-33.502219	-11.266622
277.016418	508.209248	-69.241529	-35.189185	1.246396	1.266860	640616.364639	1.000963	-33.922325	-11.267063
280.153503	514.483424	-69.241529	-35.623619	1.245127	1.281194	640616.364639	1.000963	-34.342424	-11.267492
283.290588	520.757599	-69.241529	-36.058052	1.243896	1.295536	640616.364639	1.000963	-34.762516	-11.267907
286.427673	527.031775	-69.241529	-36.492486	1.242701	1.309885	640616.364639	1.000963	-35.182600	-11.268311
289.564758	533.305951	-69.241529	-36.926919	1.241540	1.324242	640616.364639	1.000963	-35.602678	-11.268703
292.701843	539.580127	-69.241529	-37.361353	1.240413	1.338605	640616.364639	1.000963	-36.022748	-11.269083
295.838928	545.854303	-69.241529	-37.795786	1.239319	1.352975	640616.364639	1.000963	-36.442811	-11.269453
298.976013	552.128478	-69.241529	-38.230220	1.238255	1.367352	640616.364639	1.000963	-36.862868	-11.269812
302.113098	558.402654	-69.241529	-38.664653	1.237221	1.381735	640616.364639	1.000963	-37.282919	-11.270161
305.250183	564.676830	-69.241529	-39.099087	1.236215	1.396124	640616.364639	1.000963	-37.702963	-11.270500
308.387268	570.951006	-69.241529	-39.533520	1.235237	1.410520	640616.364639	1.000963	-38.123000	-11.270831
311.524353	577.225182	-69.241529	-39.967954	1.234286	1.424922	640616.364639	1.000963	-38.543032	-11.271152
314.661438	583.499358	-69.241529	-40.402387	1.233360	1.439330	640616.364639	1.000963	-38.963058	-11.271464
317.798523	589.773533	-69.241529	-40.836821	1.232459	1.453743	640616.364639	1.000963	-39.383078	-11.271768
320.935608	596.047709	-69.241529	-41.271255	1.231582	1.468163	640616.364639	1.000963	-39.803092	-11.272065
324.072693	602.321885	-69.241529	-41.705688	1.230727	1.482588	640616.364639	1.000963	-40.223100	-11.272353
327.209778	608.596061	-69.241529	-42.140122	1.229895	1.497018	640616.364639	1.000963	-40.643103	-11.272634
330.346863	614.870237	-69.241529	-42.574555	1.229084	1.511454	640616.364639	1.000963	-41.063101	-11.272908
333.483948	621.144413	-69.241529	-43.008989	1.228293	1.525895	640616.364639	1.000963	-41.483093	-11.273175
336.621033	627.418588	-69.241529	-43.443422	1.227523	1.540341	640616.364639	1.000963	-41.903081	-11.273435
339.758118	633.692764	-69.241529	-43.877856	1.226772	1.554793	640616.364639	1.000963	-42.323063	-11.273688
342.895203	639.966940	-69.241529	-44.312289	1.226039	1.569249	640616.364639	1.000963	-42.743040	-11.273936
346.032288	646.241116	-69.241529	-44.746723	1.225324	1.583710	640616.364639	1.000963	-43.163013	-11.274177
349.169373	652.515292	-69.241529	-45.181156	1.224627	1.598176	640616.364639	1.000963	-43.582981	-11.274413
352.306458	658.789467	-69.241529	-45.615590	1.223946	1.612646	640616.364639	1.000963	-44.002944	-11.274642
355.443542	665.063643	-69.241529	-46.050023	1.223282	1.627121	640616.364639	1.000963	-44.422902	-11.274866
358.580627	671.337819	-69.241529	-46.484457	1.222634	1.641601	640616.364639	1.000963	-44.842856	-11.275085
361.717712	677.612035	-69.241529	-46.918893	1.222001	1.656085	640616.364639	1.000963	-45.262808	-11.275299
364.854797	683.886251	-69.241529	-47.353329	1.221383	1.670574	640616.364639	1.000963	-45.682755	-11.275508
367.991882	690.160467	-69.241529	-47.787766	1.220779	1.685067	640616.364639	1.000963	-46.102699	-11.275712
371.128967	696.434683	-69.241529	-48.222202	1.220189	1.699564	640616.364639	1.000963	-46.522638	-11.275911
374.266052	702.708899	-69.241529	-48.656638	1.219613	1.714066	640616.364639	1.000963	-46.942572	-11.276105
377.403137	708.983116	-69.241529	-49.091075	1.219050	1.728572	640616.364639	1.000963	-47.362503	-11.276295
380.540222	715.257332	-69.241529	-49.525511	1.218500	1.743082	640616.364639	1.000963	-47.782429	-11.276481
383.677307	721.531548	-69.241529	-49.959947	1.217962	1.757596	640616.364639	1.000963	-48.202352	-11.276663
386.814392	727.805764	-69.241529	-50.394384	1.217436	1.772113	640616.364639	1.000963	-48.622270	-11.276840
389.951477	734.079980	-69.241529	-50.828820	1.216921	1.786635	640616.364639	1.000963	-49.042185	-11.277014
393.088562	740.354196	-69.241529	-51.263256	1.216418	1.801160	640616.364639	1.000963	-49.462096	-11.277184
396.225647	746.628412	-69.241529	-51.697693	1.215926	1.815689	640616.364639	1.000963	-49.882003	-11.277350
399.362732	752.902628	-69.241529	-52.132129	1.215444	1.830222	640616.364639	1.000963	-50.301907	-11.277513
402.499817	759.176844	-69.241529	-52.566565	1.214973	1.844758	640616.364639	1.000963	-50.721807	-11.277672
405.636902	765.451060	-69.241529	-53.001001	1.214512	1.859298	640616.364639	1.000963	-51.141703	-11.277827
408.773987	771.725276	-69.241529	-53.435438	1.214060	1.873842	640616.364639	1.000963	-51.561596	-11.277980
411.911072	777.999492	-69.241529	-53.869874	1.213618	1.888388	640616.364639	1.000963	-51.981486	-11.278129
415.048157	784.273708	-69.241529	-54.304310	1.213185	1.902938	640616.364639	1.000963	-52.401372	-11.278275
418.185242	790.547924	-69.241529	-54.738747	1.212761	1.917492	640616.364639	1.000963	-52.821255	-11.278418
421.322327	796.822140	-69.241529	-55.173183	1.212346	1.932048	640616.364639	1.000963	-53.241135	-11.278559
424.459412	803.096357	-69.241529	-55.607619	1.211939	1.946608	640616.364639	1.000963	-53.661011	-11.278696
427.596497	809.370573	-69.241529	-56.042056	1.211541	1.961171	640616.364639	1.000963	-54.080884	-11.278830
430.733582	815.644789	-69.241529	-56.476492	1.211151	1.975737	640616.364639	1.000963	-54.500754	-11.278962
433.870667	821.919005	-69.241529	-56.910928	1.210768	1.990307	640616.364639	1.000963	-54.920621	-11.279091
437.007751	828.193221	-69.241529	-57.345365	1.210393	2.004879	640616.364639	1.000963	-55.340485	-11.279218
440.144836	834.467437	-69.241529	-57.779801	1.210026	2.019454	640616.364639	1.000963	-55.760346	-11.279342
443.281921	840.741653	-69.241529	-58.214237	1.209666	2.034033	640616.364639	1.000963	-56.180205	-11.279463
446.419006	847.015869	-69.241529	-58.648674	1.209312	2.048614	640616.364639	1.000963	-56.600060	-11.279583
449.556091	853.290085	-69.241529	-59.083110	1.208966	2.063198	640616.364639	1.000963	-57.019912	-11.279700
452.693176	859.564301	-69.241529	-59.517546	1.208626	2.077784	640616.364639	1.000963	-57.439762	-11.279814
455.830261	865.838517	-69.241529	-59.951982	1.208293	2.092374	640616.364639	1.000963	-57.859609	-11.279927
458.967346	872.112733	-69.241529	-60.386419	1.207967	2.106966	640616.364639	1.000963	-58.279453	-11.280037
462.104431	878.386949	-69.241529	-60.820855	1.207646	2.121561	640616.364639	1.000963	-58.699294	-11.280145
465.241516	884.661165	-69.241529	-61.255291	1.207332	2.136159	640616.364639	1.000963	-59.119133	-11.280251
468.378601	890.935381	-69.241529	-61.689728	1.207023	2.150759	640616.364639	1.000963	-59.538969	-11.280356
471.515686	897.209598	-69.241529	-62.124164	1.206720	2.165362	640616.364639	1.000963	-59.958802	-11.280458
474.652771	903.483814	-69.241529	-62.558600	1.206423	2.179967	640616.364639	1.000963	-60.378633	-11.280558
477.789856	909.758030	-69.241529	-62.993037	1.206131	2.194575	640616.364639	1.000963	-60.798461	-11.280657
480.926941	916.032246	-69.241529	-63.427473	1.205845	2.209186	640616.364639	1.000963	-61.218287	-11.280753
484.064026	922.306462	-69.241529	-63.861909	1.205564	2.223799	640616.364639	1.000963	-61.638111	-11.280848
487.201111	928.580678	-69.241529	-64.296346	1.205288	2.238414	640616.364639	1.000963	-62.057932	-11.280941
490.338196	934.854894	-69.241529	-64.730782	1.205017	2.253031	640616.364639	1.000963	-62.477750	-11.281033
493.475281	941.129110	-69.241529	-65.165218	1.204750	2.267651	640616.364639	1.000963	-62.897567	-11.281123
496.612366	947.403326	-69.241529	-65.599655	1.204489	2.282274	640616.364639	1.000963	-63.317381	-11.281211
499.749451	953.677542	-69.241529	-66.034091	1.204232	2.296898	640616.364639	1.000963	-63.737193	-11.281298
502.886536	959.951758	-69.241529	-66.468527	1.203980	2.311525	640616.364639	1.000963	-64.157002	-11.281383
506.023621	966.225974	-69.241529	-66.902963	1.203732	2.326154	640616.364639	1.000963	-64.576810	-11.281467
509.160706	972.500190	-69.241529	-67.337400	1.203488	2.340785	640616.364639	1.000963	-64.996615	-11.281549
512.297791	978.774406	-69.241529	-67.771836	1.203249	2.355418	640616.364639	1.000963	-65.416418	-11.281630
515.434875	985.048622	-69.241529	-68.206272	1.203013	2.370053	640616.364639	1.000963	-65.836219	-11.281709
518.571960	991.322839	-69.241529	-68.640709	1.202782	2.384691	640616.364639	1.000963	-66.256018	-11.281787
521.709045	997.597055	-69.241529	-69.075145	1.202555	2.399330	640616.364639	1.000963	-66.675815	-11.281864
524.846130	1003.871271	-69.241529	-69.509581	1.202331	2.413972	640616.364639	1.000963	-67.095610	-11.281939
527.983215	1010.145487	-69.241529	-69.944018	1.202112	2.428615	640616.364639	1.000963	-67.515403	-11.282014
531.120300	1016.419703	-69.241529	-70.378454	1.201895	2.443260	640616.364639	1.000963	-67.935194	-11.282087
534.257385	1022.693919	-69.241529	-70.812890	1.201683	2.457908	640616.364639	1.000963	-68.354983	-11.282158
537.394470	1028.968135	-69.241529	-71.247327	1.201474	2.472557	640616.364639	1.000963	-68.774770	-11.282229
540.531555	1035.242351	-69.241529	-71.681763	1.201268	2.487208	640616.364639	1.000963	-69.194555	-11.282298
543.668640	1041.516567	-69.241529	-72.116199	1.201066	2.501860	640616.364639	1.000963	-69.614339	-11.282367
546.805725	1047.790783	-69.241529	-72.550635	1.200867	2.516515	640616.364639	1.000963	-70.034120	-11.282434
549.942810	1054.064999	-69.241529	-72.985072	1.200671	2.531171	640616.364639	1.000963	-70.453900	-11.282500
553.079895	1060.339215	-69.241529	-73.419508	1.200479	2.545830	640616.364639	1.000963	-70.873679	-11.282565
556.216980	1066.613431	-69.241529	-73.853944	1.200289	2.560489	640616.364639	1.000963	-71.293455	-11.282629
559.354065	1072.887647	-69.241529	-74.288381	1.200103	2.575151	640616.364639	1.000963	-71.713230	-11.282692
562.491150	1079.161863	-69.241529	-74.722817	1.199919	2.589814	640616.364639	1.000963	-72.133003	-11.282754
565.628235	1085.436080	-69.241529	-75.157253	1.199739	2.604479	640616.364639	1.000963	-72.552774	-11.282815
568.765320	1091.710296	-69.241529	-75.591690	1.199561	2.619145	640616.364639	1.000963	-72.972544	-11.282875
571.902405	1097.984512	-69.241529	-76.026126	1.199386	2.633813	640616.364639	1.000963	-73.392313	-11.282934
575.039490	1104.258728	-69.241529	-76.460562	1.199213	2.648483	640616.364639	1.000963	-73.812079	-11.282992
578.176575	1110.532944	-69.241529	-76.894999	1.199043	2.663154	640616.364639	1.000963	-74.231844	-11.283049
581.313660	1116.807160	-69.241529	-77.329435	1.198876	2.677827	640616.364639	1.000963	-74.651608	-11.283106
584.450745	1123.081376	-69.241529	-77.763871	1.198712	2.692501	640616.364639	1.000963	-75.071370	-11.283161
587.587830	1129.355592	-69.241529	-78.198308	1.198550	2.707177	640616.364639	1.000963	-75.491130	-11.283216
590.724915	1135.629808	-69.241529	-78.632744	1.198390	2.721855	640616.364639	1.000963	-75.910889	-11.283270
593.862000	1141.904024	-69.241529	-79.067180	1.198233	2.736533	640616.364639	1.000963	-76.330647	-11.283323
596.999084	1148.178240	-69.241529	-79.501616	1.198078	2.751214	640616.364639	1.000963	-76.750403	-11.283375
600.136169	1154.452456	-69.241529	-79.936053	1.197925	2.765895	640616.364639	1.000963	-77.170158	-11.283427
603.273254	1160.726672	-69.241529	-80.370489	1.197775	2.780578	640616.364639	1.000963	-77.589911	-11.283478
606.410339	1167.000888	-69.241529	-80.804925	1.197627	2.795263	640616.364639	1.000963	-78.009663	-11.283528
609.547424	1173.275104	-69.241529	-81.239362	1.197481	2.809948	640616.364639	1.000963	-78.429413	-11.283577
612.684509	1179.549321	-69.241529	-81.673798	1.197337	2.824636	640616.364639	1.000963	-78.849162	-11.283626
615.821594	1185.823537	-69.241529	-82.108234	1.197195	2.839324	640616.364639	1.000963	-79.268910	-11.283673
618.958679	1192.097753	-69.241529	-82.542671	1.197055	2.854014	640616.364639	1.000963	-79.688657	-11.283721
622.095764	1198.371969	-69.241529	-82.977107	1.196918	2.868705	640616.364639	1.000963	-80.108402	-11.283767
625.232849	1204.646185	-69.241529	-83.411543	1.196782	2.883397	640616.364639	1.000963	-80.528146	-11.283813
628.369934	1210.920401	-69.241529	-83.845980	1.196648	2.898091	640616.364639	1.000963	-80.947888	-11.283858
631.507019	1217.194617	-69.241529	-84.280416	1.196516	2.912786	640616.364639	1.000963	-81.367630	-11.283903
634.644104	1223.468833	-69.241529	-84.714852	1.196386	2.927482	640616.364639	1.000963	-
